STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Montana,0,CHOUTEAU CO JOINT SERVICE COOP,2016,201.00,117.00,64.00,20.00,200.00,10.00,178.00,0.00,0.00
Montana,13,KNEES ELEM DIST 59,2016,171.00,14.00,93.00,64.00,168.00,102.00,50.00,0.00,13.00
Montana,0,COTTONWOOD ELEM DIST 38,2016,3.00,0.00,2.00,1.00,38.00,7.00,25.00,0.00,6.00
Montana,59,KINSEY ELEM DIST 63,2016,548.00,37.00,342.00,169.00,548.00,315.00,157.00,42.00,0.00
Montana,31,KIRCHER ELEM DIST 3,2016,367.00,47.00,170.00,150.00,358.00,208.00,123.00,11.00,0.00
Montana,1,S H-FOSTER CREEK ELEM DIST 86,2016,66.00,9.00,43.00,14.00,72.00,46.00,17.00,0.00,8.00
Montana,3,S Y ELEM DISTRICT 83,2016,74.00,10.00,49.00,15.00,78.00,57.00,19.00,0.00,0.00
Montana,2,SPRING CREEK SCHOOL DISTRICT 16J,2016,69.00,5.00,43.00,21.00,90.00,51.00,13.00,0.00,24.00
Montana,11,TRAIL CREEK ELEM DIST 13,2016,165.00,21.00,78.00,66.00,138.00,77.00,20.00,0.00,35.00
Montana,1041,MILES CITY ELEM SCH DIST 1,2016,10278.00,1090.00,5746.00,3442.00,9800.00,6001.00,3123.00,484.00,185.00
Montana,556,CUSTER CO H S DIST 1,2016,6015.00,81.00,3274.00,2660.00,6048.00,3669.00,2076.00,17.00,286.00
Montana,0,BIG COUNTRY SPEC ED COOP,2016,939.00,375.00,171.00,393.00,938.00,54.00,587.00,0.00,0.00
Montana,283,SCOBEY K-12 SCHOOL DISTRICT,2016,3781.00,116.00,1845.00,1820.00,5276.00,1970.00,1159.00,189.00,1764.00
Montana,3,BLOOMFIELD ELEM DIST 30,2016,162.00,18.00,101.00,43.00,108.00,65.00,42.00,0.00,0.00
Montana,21,DEER CREEK ELEM DIST 3,2016,243.00,45.00,127.00,71.00,240.00,143.00,68.00,0.00,15.00
Montana,935,GLENDIVE ELEM DIST 1,2016,9334.00,772.00,4830.00,3732.00,9503.00,5515.00,3257.00,650.00,81.00
Montana,389,DAWSON HIGH SCHOOL,2016,4248.00,17.00,2317.00,1914.00,4307.00,2494.00,1666.00,0.00,146.00
Montana,18,LINDSAY ELEMENTARY DISTRICT 367,2016,177.00,5.00,95.00,77.00,199.00,121.00,54.00,0.00,13.00
Montana,41,RICHEY ELEM SCH DIST 78J,2016,766.00,31.00,458.00,277.00,967.00,418.00,251.00,6.00,267.00
Montana,22,RICHEY H S DIST 2,2016,1059.00,28.00,561.00,470.00,1234.00,550.00,319.00,59.00,208.00
Montana,0,PRAIRIE VIEW SPEC ED COOP,2016,860.00,425.00,176.00,259.00,843.00,130.00,622.00,33.00,42.00
Montana,745,ANACONDA ELEM SCH DIST 10,2016,9463.00,1791.00,4424.00,3248.00,9224.00,5202.00,3499.00,428.00,62.00
Montana,330,ANACONDA H S DIST 10,2016,3948.00,55.00,2154.00,1739.00,3902.00,1880.00,1938.00,39.00,39.00
Montana,476,BAKER K-12 SCHOOL DISTRICT,2016,7084.00,160.00,5082.00,1842.00,9499.00,5267.00,2922.00,518.00,699.00
Montana,83,PLEVNA K-12 SCHOOL DISTRICT,2016,1817.00,34.00,1305.00,478.00,2463.00,1292.00,977.00,118.00,60.00
Montana,13,DEERFIELD ELEM DIST 15,2016,134.00,25.00,84.00,25.00,141.00,90.00,48.00,0.00,0.00
Montana,6,KING COLONY ELEM DIST 40,2016,125.00,39.00,51.00,35.00,123.00,79.00,25.00,13.00,0.00
Montana,6,SPRING CREEK COLONY EL DIS 104,2016,120.00,27.00,81.00,12.00,120.00,99.00,15.00,0.00,0.00
Montana,840,LEWISTOWN ELEM SCH DIST 1,2016,8773.00,662.00,4645.00,3466.00,9151.00,4851.00,2863.00,699.00,584.00
Montana,366,FERGUS HIGH SCH DIST 1,2016,5106.00,81.00,2341.00,2684.00,5346.00,2542.00,2150.00,171.00,472.00
Montana,35,GRASS RANGE ELEM SCH DIST 27,2016,698.00,89.00,319.00,290.00,640.00,309.00,214.00,49.00,16.00
Montana,17,GRASS RANGE H S DIST 27,2016,775.00,20.00,406.00,349.00,727.00,408.00,285.00,25.00,1.00
Montana,65,MOORE ELEM SCH DIST 44,2016,1032.00,82.00,364.00,586.00,969.00,535.00,285.00,73.00,73.00
Montana,36,MOORE H S DIST 44,2016,1018.00,28.00,411.00,579.00,955.00,600.00,214.00,14.00,88.00
Montana,40,ROY K-12 SCHOOL DISTRICT,2016,1100.00,43.00,614.00,443.00,1047.00,585.00,408.00,53.00,0.00
Montana,43,DENTON ELEM SCH DIST 84,2016,766.00,51.00,286.00,429.00,713.00,368.00,233.00,53.00,40.00
Montana,32,DENTON H S DIST 84,2016,898.00,7.00,429.00,462.00,890.00,519.00,300.00,22.00,25.00
Montana,105,WINIFRED K-12 SCHOOL DISTRICT,2016,1634.00,77.00,920.00,637.00,1671.00,928.00,496.00,73.00,171.00
Montana,0,CENTRAL MT LEARNING RESOURCE CTR,2016,1672.00,854.00,476.00,342.00,1661.00,367.00,1171.00,0.00,29.00
Montana,9,AYERS ELEM DIST 222,2016,95.00,17.00,68.00,10.00,99.00,70.00,18.00,6.00,0.00
Montana,245,CAYUSE PRAIRIE ELEM DIST 10,2016,2438.00,168.00,1184.00,1086.00,2289.00,1422.00,728.00,104.00,0.00
Montana,83,CRESTON ELEM DIST 9,2016,741.00,49.00,368.00,324.00,790.00,447.00,223.00,2.00,88.00
Montana,126,DEER PARK ELEM DIST 2,2016,1021.00,74.00,637.00,310.00,1030.00,679.00,256.00,46.00,27.00
Montana,758,EVERGREEN ELEM DIST 50,2016,8331.00,894.00,4654.00,2783.00,8660.00,5200.00,2871.00,543.00,0.00
Montana,165,FAIR-MONT-EGAN ELEM DIST 3,2016,1471.00,68.00,950.00,453.00,1473.00,904.00,364.00,13.00,181.00
Montana,218,HELENA FLATS ELEM DIST 15,2016,2128.00,109.00,1269.00,750.00,2049.00,1327.00,591.00,26.00,7.00
Montana,158,KILA ELEM DIST 20,2016,1731.00,162.00,973.00,596.00,1816.00,862.00,415.00,140.00,274.00
Montana,110,MARION ELEM DIST 54,2016,1257.00,129.00,488.00,640.00,1254.00,781.00,369.00,87.00,5.00
Montana,77,OLNEY-BISSELL ELEM DIST 58,2016,1044.00,91.00,495.00,458.00,1039.00,582.00,406.00,49.00,0.00
Montana,1,PLEASANT VALLEY ELEM DIST 27,2016,87.00,14.00,20.00,53.00,96.00,58.00,38.00,0.00,0.00
Montana,522,SOMERS ELEM DIST 29,2016,5302.00,414.00,2287.00,2601.00,5820.00,3487.00,1646.00,245.00,314.00
Montana,162,SWAN RIVER ELEM DIST 4,2016,1458.00,121.00,720.00,617.00,1384.00,855.00,383.00,78.00,24.00
Montana,568,BIGFORK SCHOOL DIST 38,2016,5628.00,467.00,2119.00,3042.00,5163.00,3115.00,1717.00,0.00,9.00
Montana,282,BIG FORK DISTRICT 38,2016,3931.00,241.00,1621.00,2069.00,5184.00,2052.00,1277.00,231.00,1197.00
Montana,1408,COLUMBIA FALLS ELEM SCH DIST 6,2016,15400.00,1377.00,7577.00,6446.00,14570.00,8666.00,5314.00,42.00,311.00
Montana,638,COLUMBIA FALLS H S DIST 6,2016,8540.00,582.00,3873.00,4085.00,8485.00,4577.00,2734.00,874.00,280.00
Montana,3060,KALISPELL SCH DIST 5,2016,34279.00,3420.00,15494.00,15365.00,34465.00,18424.00,10635.00,3856.00,647.00
Montana,2817,KALISPELL H S DIST 5,2016,32355.00,1596.00,15376.00,15383.00,30251.00,17252.00,9495.00,2165.00,411.00
Montana,1186,WHITEFISH ELEM SCH DIST 44,2016,11768.00,769.00,4537.00,6462.00,11472.00,6924.00,4147.00,50.00,188.00
Montana,480,WHITEFISH H S DIST 44,2016,8051.00,256.00,2245.00,5550.00,7646.00,4118.00,2076.00,478.00,648.00
Montana,225,SMITH VALLEY ELEM DIST 89,2016,1875.00,98.00,1213.00,564.00,1834.00,1235.00,499.00,16.00,24.00
Montana,70,WEST GLACIER ELEM SCH DIST 8,2016,656.00,45.00,274.00,337.00,628.00,372.00,248.00,7.00,0.00
Montana,0,FLATHEAD CO SPEC ED COOP,2016,1061.00,576.00,326.00,159.00,1091.00,82.00,938.00,0.00,26.00
Montana,578,WEST VALLEY ELEM DIST 1,2016,5416.00,200.00,2906.00,2310.00,7122.00,3185.00,1495.00,205.00,1911.00
Montana,158,AMSTERDAM ELEM DIST 75,2016,1607.00,71.00,759.00,777.00,3533.00,806.00,424.00,44.00,2034.00
Montana,216,ANDERSON ELEM DIST 41,2016,2358.00,45.00,1139.00,1174.00,2301.00,1430.00,635.00,126.00,89.00
Montana,18,COTTONWOOD ELEM DIST 22,2016,195.00,16.00,125.00,54.00,223.00,158.00,34.00,0.00,5.00
Montana,63,LA MOTTE ELEM DIST 43,2016,798.00,32.00,383.00,383.00,796.00,468.00,282.00,25.00,0.00
Montana,10,MALMBORG ELEM DIST 47,2016,178.00,31.00,81.00,66.00,180.00,125.00,35.00,0.00,9.00
Montana,421,MONFORTON ELEM DIST 27,2016,4517.00,309.00,1715.00,2493.00,5012.00,2181.00,1039.00,182.00,1284.00
Montana,6,PASS CREEK ELEM DIST 25,2016,113.00,17.00,63.00,33.00,143.00,87.00,45.00,0.00,0.00
Montana,149,GALLATIN GATEWAY ELEM DIST 35,2016,1823.00,41.00,799.00,983.00,1701.00,974.00,570.00,117.00,14.00
Montana,11,SPRINGHILL ELEM DIST 20,2016,171.00,12.00,102.00,57.00,170.00,122.00,43.00,0.00,0.00
Montana,333,Big Sky School K-12,2016,6164.00,68.00,1380.00,4716.00,5550.00,1969.00,1922.00,260.00,1054.00
Montana,2409,BELGRADE ELEM SCH DIST 44,2016,24160.00,1734.00,12316.00,10110.00,23425.00,12326.00,8157.00,1457.00,976.00
Montana,826,BELGRADE H S DIST 44,2016,9737.00,188.00,4723.00,4826.00,9442.00,4917.00,3466.00,584.00,419.00
Montana,4528,BOZEMAN ELEM SCH DIST 7,2016,49529.00,2906.00,20305.00,26318.00,48252.00,25141.00,16381.00,777.00,3137.00
Montana,1989,BOZEMAN H S DIST 7,2016,29145.00,1418.00,9232.00,18495.00,25211.00,12656.00,8256.00,2215.00,1088.00
Montana,415,MANHATTAN ELEM SCH DIST 3,2016,3986.00,263.00,2059.00,1664.00,4410.00,2126.00,1217.00,0.00,766.00
Montana,220,MANHATTAN H S DIST 3,2016,3483.00,86.00,1366.00,2031.00,3218.00,1659.00,923.00,179.00,443.00
Montana,425,THREE FORKS ELEM SCH DIS 24-24,2016,3706.00,353.00,2032.00,1321.00,3542.00,2394.00,780.00,248.00,120.00
Montana,167,THREE FORKS H S DIST J-24,2016,2119.00,38.00,1127.00,954.00,2038.00,1458.00,500.00,4.00,76.00
Montana,252,WEST YELLOWSTONE K-12 SCH DIST,2016,3440.00,158.00,1188.00,2094.00,4043.00,1772.00,1001.00,117.00,922.00
Montana,37,WILLOW CREEK ELEM SD JI5-17,2016,697.00,78.00,301.00,318.00,637.00,413.00,160.00,51.00,0.00
Montana,10,WILLOW CREEK H S DIST 15,2016,552.00,37.00,316.00,199.00,538.00,286.00,165.00,14.00,0.00
Montana,0,GALLATIN/MADISON CNTY SPECIAL EDUC COOP,2016,883.00,363.00,316.00,204.00,856.00,85.00,617.00,0.00,0.00
Montana,89,JORDAN ELEM DIST 1,2016,1135.00,74.00,559.00,502.00,1129.00,625.00,249.00,74.00,56.00
Montana,8,PINE GROVE CAP ROCK ELEM DISTRICT 19,2016,87.00,9.00,58.00,20.00,88.00,58.00,26.00,0.00,0.00
Montana,10,KESTER ELEM DIST 23,2016,127.00,17.00,77.00,33.00,119.00,73.00,34.00,0.00,4.00
Montana,11,COHAGEN ELEM DIST 27,2016,181.00,21.00,84.00,76.00,170.00,70.00,88.00,0.00,6.00
Montana,5,SANDSPRINGS ELEM DIST 42,2016,88.00,19.00,53.00,16.00,89.00,54.00,34.00,0.00,0.00
Montana,2,ROSS ELEM DIST 52,2016,93.00,23.00,61.00,9.00,93.00,67.00,22.00,2.00,0.00
Montana,39,GARFIELD CO HIGH SCH DIST,2016,1196.00,16.00,607.00,573.00,1190.00,577.00,466.00,0.00,29.00
Montana,50,EAST GLACIER PARK ELEM DISTRICT 50,2016,956.00,369.00,231.00,356.00,882.00,500.00,312.00,70.00,0.00
Montana,1506,BROWNING ELEM SCH DIST 9,2016,24054.00,12584.00,8641.00,2829.00,26704.00,11394.00,9552.00,1357.00,4253.00
Montana,550,BROWNING H S DIST 9,2016,8421.00,3665.00,3554.00,1202.00,6982.00,3255.00,3054.00,42.00,518.00
Montana,577,CUT BANK ELEM SCH DIST 15,2016,6169.00,734.00,2824.00,2611.00,5790.00,3147.00,2098.00,412.00,124.00
Montana,172,CUT BANK H S DIST 15,2016,3346.00,42.00,1356.00,1948.00,3098.00,1669.00,1328.00,26.00,72.00
Montana,21,MOUNTAIN VIEW ELEM DIST 64,2016,178.00,22.00,135.00,21.00,186.00,139.00,44.00,0.00,0.00
Montana,49,RYEGATE K-12 SCHOOL DISTRICT,2016,1227.00,70.00,519.00,638.00,1189.00,671.00,407.00,78.00,31.00
Montana,72,LAVINA K-12 SCHOOL DISTRICT,2016,1465.00,76.00,714.00,675.00,1587.00,807.00,548.00,103.00,105.00
Montana,32,HALL ELEM DIST 8,2016,279.00,20.00,163.00,96.00,273.00,187.00,70.00,1.00,7.00
Montana,103,DRUMMOND PUBLIC SCH DIST 11 & 2,2016,1328.00,194.00,599.00,535.00,1267.00,740.00,356.00,84.00,77.00
Montana,84,DRUMMOND H S DIST 2,2016,1210.00,16.00,630.00,564.00,1103.00,596.00,383.00,49.00,60.00
Montana,163,PHILLIBSBURG K-12 SCHOOL DIST,2016,2871.00,189.00,1210.00,1472.00,2637.00,1524.00,772.00,289.00,45.00
Montana,11,DAVEY ELEM DIST 12,2016,171.00,28.00,81.00,62.00,148.00,78.00,58.00,0.00,8.00
Montana,31,COTTONWOOD ELEM DIST 57,2016,327.00,40.00,141.00,146.00,425.00,225.00,109.00,0.00,90.00
Montana,410,ROCKY BOY ELEM DIST 87-J,2016,9372.00,5881.00,2630.00,861.00,8835.00,4106.00,3502.00,883.00,138.00
Montana,132,ROCKY BOY HIGH SCHOOL DIST L,2016,2659.00,1048.00,1138.00,473.00,2486.00,1379.00,920.00,54.00,76.00
Montana,309,BOX ELDER ELEM SCH DIST 13,2016,5239.00,2734.00,1904.00,601.00,4664.00,3094.00,1035.00,431.00,104.00
Montana,113,BOX ELDER H S DIST G,2016,3081.00,1678.00,947.00,456.00,1979.00,1057.00,849.00,7.00,65.00
Montana,1343,HAVRE ELEM SCH DIST 16,2016,14714.00,2023.00,7724.00,4967.00,16276.00,5733.00,6640.00,1246.00,1914.00
Montana,583,HAVRE H S DIST A,2016,7567.00,42.00,3386.00,4139.00,7310.00,3529.00,2782.00,38.00,548.00
Montana,60,NORTH STAR HIGH SCHOOL DISTRICT,2016,1507.00,14.00,548.00,945.00,1405.00,705.00,551.00,61.00,52.00
Montana,106,NORTH STAR ELEMENTARY DISTRICT,2016,1583.00,119.00,714.00,750.00,1482.00,752.00,542.00,141.00,45.00
Montana,12,GILDFORD COLONY ELEM DIST 89,2016,199.00,74.00,92.00,33.00,201.00,118.00,34.00,42.00,6.00
Montana,15,BASIN ELEM DIST 5,2016,186.00,39.00,86.00,61.00,208.00,145.00,57.00,0.00,4.00
Montana,47,CARDWELL ELEM DIST 16-31,2016,766.00,27.00,202.00,537.00,372.00,233.00,132.00,3.00,4.00
Montana,261,CLANCY ELEM DIST 1,2016,2592.00,99.00,1388.00,1105.00,2627.00,1661.00,812.00,128.00,26.00
Montana,478,MONTANA CITY ELEM DIST 27,2016,4762.00,105.00,2533.00,2124.00,4380.00,2492.00,1483.00,200.00,42.00
Montana,170,BOULDER ELEM SCH DIST 7,2016,2371.00,273.00,1152.00,946.00,2300.00,1310.00,727.00,186.00,54.00
Montana,210,JEFFERSON H S DIST 1,2016,2810.00,144.00,1372.00,1294.00,2707.00,1615.00,1013.00,29.00,50.00
Montana,265,WHITEHALL ELEM SCH DIST 4-47,2016,2976.00,351.00,1497.00,1128.00,2863.00,1641.00,978.00,154.00,12.00
Montana,127,WHITEHALL H S DIST 2,2016,2089.00,7.00,994.00,1088.00,1983.00,1107.00,861.00,3.00,10.00
Montana,34,GEYSER ELEM SCH DIST 58,2016,728.00,81.00,278.00,369.00,780.00,415.00,223.00,52.00,84.00
Montana,23,GEYSER H S 58,2016,716.00,15.00,310.00,391.00,677.00,365.00,273.00,24.00,8.00
Montana,105,HOBSON K-12 SCHOOL DISTRICT,2016,1977.00,54.00,809.00,1114.00,2024.00,1326.00,464.00,96.00,102.00
Montana,96,STANFORD K-12 SCHOOL DISTRICT,2016,1869.00,70.00,737.00,1062.00,1803.00,991.00,653.00,81.00,48.00
Montana,58,UPPER WEST SHORE ELEM DIST 33,2016,617.00,98.00,221.00,298.00,434.00,249.00,152.00,13.00,0.00
Montana,31,VALLEY VIEW ELEM DIST 35,2016,329.00,81.00,182.00,66.00,301.00,183.00,104.00,14.00,0.00
Montana,328,ARLEE ELEM SCH DIST JT & 8,2016,5394.00,2125.00,2206.00,1063.00,4810.00,3191.00,1160.00,269.00,150.00
Montana,120,ARLEE H S DIST JT & 8,2016,2226.00,438.00,1147.00,641.00,2134.00,1375.00,653.00,3.00,84.00
Montana,1156,POLSON ELEM SCH DIST 23,2016,12375.00,1717.00,5780.00,4878.00,12442.00,8959.00,3148.00,48.00,287.00
Montana,477,POLSON H S DIST 23,2016,6707.00,763.00,2348.00,3596.00,6683.00,3863.00,1587.00,831.00,224.00
Montana,190,CHARLO ELEM SCH DIST 7-J,2016,2319.00,730.00,1222.00,367.00,2240.00,1556.00,524.00,145.00,9.00
Montana,90,CHARLO H S DIST 7-J,2016,1342.00,36.00,853.00,453.00,1234.00,772.00,452.00,0.00,9.00
Montana,491,ST IGNATIUS K-12 SCHOOL DIST,2016,6290.00,1821.00,3355.00,1114.00,6113.00,3712.00,1889.00,327.00,61.00
Montana,1039,RONAN ELEM SCH DIST 30,2016,11650.00,2973.00,6696.00,1981.00,13125.00,6825.00,4187.00,9.00,2049.00
Montana,341,RONAN H S DIST 30,2016,4903.00,1249.00,2394.00,1260.00,4582.00,2315.00,1352.00,878.00,13.00
Montana,6,SWAN LAKE-SALMON PRAIRIE EL 73,2016,101.00,22.00,30.00,49.00,98.00,69.00,29.00,0.00,0.00
Montana,10,AUCHARD CREEK ELEM DIST 27,2016,159.00,51.00,86.00,22.00,148.00,114.00,12.00,22.00,0.00
Montana,12,TRINITY ELEM DIST 4,2016,470.00,53.00,137.00,280.00,596.00,296.00,160.00,0.00,0.00
Montana,1207,EAST HELENA ELEM DIST 9,2016,10863.00,889.00,6299.00,3675.00,10442.00,6437.00,3276.00,559.00,133.00
Montana,8,WOLF CREEK ELEM DIST 13,2016,148.00,19.00,60.00,69.00,155.00,75.00,52.00,18.00,8.00
Montana,0,PRICKLY PEAR SPECIAL ED. COOP.,2016,1509.00,936.00,438.00,135.00,1449.00,77.00,1262.00,0.00,24.00
Montana,66,AUGUSTA ELEM SCH DIST 45,2016,775.00,61.00,358.00,356.00,832.00,469.00,303.00,23.00,29.00
Montana,28,AUGUSTA HIGH SCH DIST 45,2016,883.00,61.00,373.00,449.00,919.00,488.00,308.00,88.00,29.00
Montana,5150,HELENA ELEM SCH DIST 1,2016,53171.00,4712.00,26787.00,21672.00,53534.00,29385.00,18268.00,3320.00,2409.00
Montana,2891,HELENA H S DIST 1,2016,31658.00,534.00,16019.00,15105.00,30861.00,20733.00,8800.00,253.00,878.00
Montana,113,LINCOLN K-12 SCHOOL DISTRICT,2016,1977.00,286.00,955.00,736.00,1927.00,1263.00,550.00,95.00,0.00
Montana,67,CHESTER-JOPLIN-INVERNESS HS,2016,1618.00,72.00,679.00,867.00,1561.00,748.00,661.00,121.00,28.00
Montana,166,CHESTER-JOPLIN-INVERNESS EL,2016,1926.00,77.00,982.00,867.00,1931.00,1105.00,748.00,7.00,13.00
Montana,16,LIBERTY ELEM SCH DISTRICT 10,2016,211.00,13.00,170.00,28.00,213.00,201.00,7.00,0.00,0.00
Montana,18,MCCORMICK ELEM DIST 15,2016,248.00,27.00,124.00,97.00,255.00,148.00,107.00,0.00,0.00
Montana,76,FORTINE ELEM DIST 14,2016,846.00,47.00,503.00,296.00,819.00,417.00,303.00,98.00,0.00
Montana,431,EUREKA ELEM DIST 13,2016,5212.00,1010.00,2420.00,1782.00,5210.00,2896.00,1736.00,310.00,252.00
Montana,275,LINCOLN CO HIGH SCH DIST,2016,3138.00,44.00,1833.00,1261.00,2797.00,1621.00,1030.00,0.00,76.00
Montana,22,TREGO ELEM DIST 53,2016,355.00,40.00,156.00,159.00,323.00,140.00,146.00,32.00,5.00
Montana,3,YAAK ELEM DIST 24,2016,141.00,23.00,54.00,64.00,141.00,80.00,59.00,0.00,0.00
Montana,1147,LIBBY K-12 SCHOOL DISTRICT,2016,13555.00,2577.00,6344.00,4634.00,13318.00,8104.00,4165.00,417.00,595.00
Montana,255,TROY PUBLIC SCH DIST 1,2016,3262.00,659.00,1441.00,1162.00,3113.00,1767.00,943.00,223.00,64.00
Montana,127,TROY H S DIST 1,2016,2621.00,192.00,1262.00,1167.00,2506.00,1548.00,834.00,33.00,54.00
Montana,29,VIDA ELEM DIST 134,2016,359.00,10.00,179.00,170.00,355.00,191.00,129.00,0.00,25.00
Montana,140,CIRCLE ELEM SCH DIST 1,2016,1741.00,81.00,800.00,860.00,1678.00,1039.00,620.00,5.00,11.00
Montana,73,CIRCLE H S DIST 1,2016,1600.00,52.00,716.00,832.00,1585.00,816.00,547.00,133.00,0.00
Montana,17,ALDER-UPPER RUBY ELEM DIST 2,2016,244.00,57.00,87.00,100.00,261.00,154.00,72.00,27.00,5.00
Montana,345,ENNIS K-12 SCHOOL DISTRICT,2016,4040.00,170.00,1763.00,2107.00,5070.00,2489.00,1989.00,471.00,101.00
Montana,72,HARRISON K-12 SCHOOL DISTRICT,2016,1627.00,71.00,842.00,714.00,1650.00,967.00,485.00,98.00,92.00
Montana,133,SHERIDAN ELEM SCH DIST 5,2016,1710.00,177.00,780.00,753.00,1588.00,941.00,534.00,74.00,17.00
Montana,49,SHERIDAN H S DIST 5,2016,1571.00,16.00,604.00,951.00,1382.00,898.00,431.00,11.00,11.00
Montana,224,TWIN BRIDGES K-12 SCH DISTRICT,2016,3627.00,163.00,1720.00,1744.00,3350.00,1963.00,1115.00,128.00,92.00
Montana,216,WHITE SULPHUR SPGS H S DIST 8,2016,3601.00,206.00,1376.00,2019.00,4376.00,1861.00,1129.00,128.00,1255.00
Montana,121,ALBERTON K-12 SCHOOL DISTRICT,2016,2413.00,268.00,1160.00,985.00,2361.00,1417.00,699.00,114.00,71.00
Montana,156,ST REGIS K-12 SCHOOL DISTRICT,2016,2902.00,344.00,1297.00,1261.00,3038.00,1712.00,893.00,182.00,248.00
Montana,260,SUPERIOR K-12 SCHOOL DISTRICT,2016,4001.00,355.00,2020.00,1626.00,4057.00,2178.00,1367.00,208.00,249.00
Montana,363,BONNER ELEM DIST 14,2016,3706.00,327.00,2066.00,1313.00,3987.00,2084.00,1244.00,260.00,335.00
Montana,188,CLINTON ELEM DIST 32,2016,2454.00,196.00,1279.00,979.00,2511.00,1217.00,1051.00,135.00,58.00
Montana,101,DESMET ELEM DIST 20,2016,1635.00,144.00,736.00,755.00,1607.00,809.00,606.00,124.00,8.00
Montana,1514,HELLGATE ELEMENTARY SCH DIST 4,2016,14487.00,980.00,7455.00,6052.00,13918.00,7635.00,5130.00,606.00,170.00
Montana,537,LOLO ELEM DIST 7,2016,6058.00,329.00,3529.00,2200.00,5827.00,3497.00,1841.00,341.00,26.00
Montana,3619,MISSOULA CO HIGH SCH DIST,2016,49335.00,3261.00,23808.00,22266.00,55110.00,27819.00,17317.00,1810.00,7678.00
Montana,91,POTOMAC ELEM DIST 11,2016,1165.00,136.00,590.00,439.00,1173.00,643.00,452.00,65.00,0.00
Montana,171,SEELEY LAKE ELEM DIST 34,2016,2850.00,300.00,1002.00,1548.00,2723.00,1374.00,965.00,327.00,7.00
Montana,5289,MISSOULA ELEM DIST 1,2016,53436.00,4398.00,25182.00,23856.00,84831.00,31575.00,17998.00,2842.00,31715.00
Montana,5,SUNSET ELEM DIST 30,2016,126.00,24.00,27.00,75.00,139.00,104.00,34.00,0.00,1.00
Montana,26,SWANN VALLEY ELEM DIST 33,2016,585.00,51.00,184.00,350.00,569.00,296.00,271.00,1.00,0.00
Montana,531,TARGET RANGE ELEM DIST 23,2016,5149.00,408.00,2804.00,1937.00,4907.00,3095.00,1515.00,213.00,77.00
Montana,31,WOODMAN ELEM DIST 18,2016,581.00,34.00,338.00,209.00,544.00,337.00,192.00,0.00,1.00
Montana,1264,FRENCHTOWN K-12 SCHOOL DISTRICT,2016,14943.00,1059.00,7591.00,6293.00,14471.00,6766.00,4887.00,701.00,1064.00
Montana,0,MISSOULA AREA SPECIAL EDUC COOP,2016,1989.00,894.00,409.00,686.00,1811.00,92.00,1139.00,0.00,0.00
Montana,433,ROUNDUP ELEM SCH DIST 55,2016,4522.00,481.00,2086.00,1955.00,11949.00,2426.00,1178.00,361.00,7273.00
Montana,171,ROUNDUP H S DIST 55H,2016,3096.00,15.00,1468.00,1613.00,4824.00,1796.00,970.00,22.00,1755.00
Montana,57,MELSTONE ELEM SCH DIST 64J,2016,770.00,131.00,457.00,182.00,997.00,487.00,284.00,68.00,156.00
Montana,26,MELSTONE H S DIST 64-H,2016,737.00,16.00,476.00,245.00,743.00,475.00,238.00,24.00,5.00
Montana,3,COOKE CITY ELEM DIST 9,2016,99.00,9.00,46.00,44.00,95.00,53.00,40.00,0.00,1.00
Montana,39,ARROWHEAD ELEM DIST 75,2016,736.00,86.00,298.00,352.00,696.00,373.00,263.00,60.00,0.00
Montana,28,PINE CREEK ELEM DIST 19,2016,368.00,0.00,183.00,185.00,356.00,209.00,140.00,0.00,0.00
Montana,0,SPRINGDALE ELEM DIST 63-56,2016,28.00,0.00,6.00,22.00,18.00,0.00,18.00,0.00,0.00
Montana,115,GARDINER ELEM SCH DIST 7,2016,1677.00,69.00,720.00,888.00,1606.00,868.00,585.00,83.00,70.00
Montana,83,GARDINER H S DIST 4,2016,1460.00,213.00,660.00,587.00,1428.00,776.00,581.00,2.00,69.00
Montana,995,LIVINGSTON ELEM SCH DIST 4,2016,9589.00,688.00,5280.00,3621.00,10457.00,5847.00,3151.00,37.00,1311.00
Montana,500,PARK CO H S DIST 1,2016,8347.00,982.00,2910.00,4455.00,7078.00,3293.00,2129.00,791.00,186.00
Montana,142,SHIELDS VALLEY ELEM SCH DIST,2016,1673.00,106.00,715.00,852.00,1649.00,887.00,596.00,141.00,22.00
Montana,68,SHIELDS VALLEY HIGH SCH DIST,2016,1452.00,23.00,696.00,733.00,1319.00,760.00,502.00,27.00,25.00
Montana,0,PARK COUNTY SPEC EDUC COOP,2016,755.00,459.00,258.00,38.00,743.00,20.00,702.00,0.00,0.00
Montana,84,WINNETT K-12 SCHOOL DISTRICT,2016,1439.00,116.00,796.00,527.00,1495.00,803.00,481.00,129.00,76.00
Montana,75,DODSON PUBLIC SCHOOLS,2016,1859.00,538.00,813.00,508.00,1730.00,750.00,800.00,119.00,57.00
Montana,32,SACO ELEMENTARY SCHOOL DIST 12A,2016,780.00,62.00,409.00,309.00,880.00,384.00,395.00,56.00,37.00
Montana,13,SACO H S DIST NO B,2016,657.00,12.00,414.00,231.00,708.00,360.00,268.00,29.00,0.00
