,State,School District,LEAID,Year,Total Expenditures,Graduation Rate,Enrollment
9618,South Dakota,Pierre School District 32-2,4655260,2016,23916000.0,85.0,2651.0
9619,South Dakota,Plankinton School District 01-1,4655710,2016,4946000.0,90.0,
9620,South Dakota,Rapid City Area School District 51-4,4659820,2016,131908000.0,76.0,13668.0
9621,South Dakota,Redfield School District 56-4,4660450,2016,6630000.0,74.5,607.0
9622,South Dakota,Rosholt School District 54-4,4663360,2016,2482000.0,90.0,229.0
9623,South Dakota,Rutland School District 39-4,4664140,2016,2474000.0,75.0,157.0
9624,South Dakota,Scotland School District 04-3,4665180,2016,2912000.0,75.0,
9625,South Dakota,Oglala Lakota County 65-1,4665460,2016,24245000.0,2.5,
9626,South Dakota,Sioux Falls School District 49-5,4666270,2016,240887000.0,81.0,24129.0
9627,South Dakota,Sioux Valley School District 05-5,4666300,2016,6326000.0,95.0,
9628,South Dakota,Spearfish School District 40-2,4666930,2016,19732000.0,97.5,2235.0
9629,South Dakota,Meade School District 46-1,4669930,2016,23831000.0,87.0,2683.0
9630,South Dakota,Summit School District 54-6,4670140,2016,2213000.0,75.0,159.0
9631,South Dakota,Timber Lake School District 20-3,4671880,2016,5120000.0,90.0,342.0
9632,South Dakota,Todd County School District 66-1,4672090,2016,26485000.0,52.0,2011.0
9633,South Dakota,Tripp-Delmont School District 33-5,4672450,2016,3216000.0,69.5,
9634,South Dakota,Vermillion School District 13-1,4674370,2016,14769000.0,77.0,1222.0
9635,South Dakota,Viborg-Hurley School District 60-6,4674520,2016,3235000.0,90.0,357.0
9636,South Dakota,Wagner Community School District 11-4,4675420,2016,11615000.0,84.5,969.0
9637,South Dakota,Smee School District 15-3,4675600,2016,3727000.0,75.0,164.0
9638,South Dakota,Wall School District 51-5,4675660,2016,3622000.0,90.0,255.0
9639,South Dakota,Warner School District 06-5,4676020,2016,2852000.0,90.0,
9640,South Dakota,Watertown School District 14-4,4676620,2016,39167000.0,83.0,4024.0
9641,South Dakota,Waubay School District 18-3,4676680,2016,2127000.0,75.0,183.0
9642,South Dakota,Waverly School District 14-5,4676740,2016,4842000.0,90.0,254.0
9643,South Dakota,Webster Area 18-5,4676990,2016,6518000.0,90.0,
9644,South Dakota,Wessington Springs School District 36-2,4677460,2016,3907000.0,69.5,368.0
9645,South Dakota,Deubrook Area School District 05-6,4678300,2016,4178000.0,84.5,374.0
9646,South Dakota,White Lake School District 01-3,4678510,2016,1770000.0,75.0,
9647,South Dakota,White River School District 47-1,4678570,2016,5564000.0,69.5,422.0
9648,South Dakota,Willow Lake School District 12-3,4679350,2016,4753000.0,90.0,227.0
9649,South Dakota,Winner School District 59-2,4679710,2016,9461000.0,84.5,721.0
9650,South Dakota,Wolsey Wessington School District 02-6,4680100,2016,4167000.0,84.5,
9651,South Dakota,Woonsocket School District 55-4,4680190,2016,2209000.0,75.0,220.0
9652,South Dakota,Yankton School District 63-3,4680430,2016,23955000.0,97.5,2801.0
9653,South Dakota,Kadoka Area School District 35-2,4680437,2016,4926000.0,90.0,
9654,South Dakota,Platte - Geddes School District 11-5,4680438,2016,5215000.0,90.0,
9655,South Dakota,Irene - Wakonda School District 13-3,4680439,2016,3383000.0,90.0,
9656,South Dakota,Highmore-Harrold 34-2,4680440,2016,3153000.0,90.0,
9657,South Dakota,Mobridge-Pollock 62-6,4680441,2016,5971000.0,95.0,
9658,South Dakota,Corsica-Stickney 21-3,4680445,2016,2820000.0,75.0,244.0
9659,Tennessee,Hamblen County,4700001,2016,90107000.0,94.0,
9660,Tennessee,Alcoa,4700060,2016,23818000.0,97.5,
9661,Tennessee,Anderson County,4700090,2016,67186000.0,96.0,
9662,Tennessee,Achievement School District,4700147,2016,103180000.0,40.0,10322.0
9663,Tennessee,Shelby County,4700148,2016,1252659000.0,79.0,
9664,Tennessee,Collierville,4700149,2016,79211000.0,92.0,
9665,Tennessee,Millington,4700150,2016,28041000.0,81.0,
9666,Tennessee,Germantown,4700151,2016,53526000.0,94.0,
9667,Tennessee,Arlington,4700152,2016,40158000.0,96.0,
9668,Tennessee,Bartlett,4700153,2016,76872000.0,89.0,
9669,Tennessee,Bedford County,4700180,2016,67308000.0,92.0,
9670,Tennessee,Benton County,4700240,2016,21049000.0,92.0,
9671,Tennessee,Bledsoe County,4700270,2016,18263000.0,87.0,
9672,Tennessee,Blount County,4700300,2016,101726000.0,93.0,
9673,Tennessee,Bradley County,4700330,2016,87871000.0,92.0,
9674,Tennessee,Bristol,4700360,2016,40498000.0,86.0,
9675,Tennessee,Campbell County,4700420,2016,48440000.0,89.0,
9676,Tennessee,Cannon County,4700450,2016,17286000.0,87.0,
9677,Tennessee,Carroll County,4700480,2016,3720000.0,24.5,
9678,Tennessee,Carter County,4700510,2016,53446000.0,89.0,
9679,Tennessee,Cheatham County,4700570,2016,58936000.0,92.0,
9680,Tennessee,Chester County,4700600,2016,22683000.0,97.0,
9681,Tennessee,Claiborne County,4700630,2016,42327000.0,92.0,
9682,Tennessee,Clay County,4700660,2016,10051000.0,95.0,
9683,Tennessee,Cleveland,4700690,2016,52041000.0,90.0,
9684,Tennessee,Cocke County,4700750,2016,42807000.0,90.0,
9685,Tennessee,Coffee County,4700780,2016,47102000.0,91.0,
9686,Tennessee,Crockett County,4700850,2016,17275000.0,99.5,
9687,Tennessee,Cumberland County,4700900,2016,62564000.0,87.0,
9688,Tennessee,Decatur County,4700960,2016,14356000.0,92.0,
9689,Tennessee,Dekalb County,4700990,2016,24600000.0,97.5,
9690,Tennessee,Dickson County,4701020,2016,69772000.0,93.0,
9691,Tennessee,Dyer County,4701050,2016,38204000.0,95.0,
9692,Tennessee,Dyersburg,4701080,2016,27084000.0,87.0,
9693,Tennessee,Elizabethton,4701110,2016,27482000.0,97.0,
9694,Tennessee,Fayette County,4701170,2016,30326000.0,76.0,
9695,Tennessee,Fayetteville,4701200,2016,12652000.0,97.5,
9696,Tennessee,Fentress County,4701230,2016,21024000.0,97.5,
9697,Tennessee,Franklin County,4701290,2016,51314000.0,91.0,
9698,Tennessee,Bradford,4701390,2016,5520000.0,90.0,
9699,Tennessee,Gibson Co Sp Dist,4701400,2016,50057000.0,95.0,
9700,Tennessee,Giles County,4701410,2016,36526000.0,88.0,
9701,Tennessee,Grainger County,4701440,2016,30933000.0,91.0,
9702,Tennessee,Greene County,4701470,2016,59153000.0,96.0,
9703,Tennessee,Greeneville,4701500,2016,31438000.0,95.0,
9704,Tennessee,Grundy County,4701530,2016,20285000.0,97.5,
9705,Tennessee,Hamilton County,4701590,2016,419347000.0,84.0,
9706,Tennessee,Hancock County,4701620,2016,10200000.0,82.0,
9707,Tennessee,Hardeman County,4701650,2016,36143000.0,88.0,
9708,Tennessee,Hardin County,4701680,2016,34813000.0,90.0,
9709,Tennessee,Hawkins County,4701740,2016,65755000.0,95.0,
9710,Tennessee,Haywood County,4701770,2016,28994000.0,92.0,
9711,Tennessee,Henderson County,4701800,2016,37271000.0,96.0,
9712,Tennessee,Henry County,4701830,2016,29092000.0,92.0,
9713,Tennessee,Hickman County,4701860,2016,32259000.0,93.0,
9714,Tennessee,Hollow Rock - Bruceton,4701890,2016,5312000.0,95.0,
9715,Tennessee,Houston County,4701920,2016,12249000.0,97.5,
9716,Tennessee,Humboldt,4701950,2016,12124000.0,95.0,
9717,Tennessee,Humphreys County,4701980,2016,25593000.0,96.0,
9718,Tennessee,Huntingdon,4702010,2016,10692000.0,97.5,
